page_id,file_id,file_name,file_number,legal_xlm_roberta-0b561,legal_swiss_roberta-0b561,bloomz-7b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019, b c,,  Person  person,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019, b c,,  Person  person,,,,
5e725b51-8568-4c27-9f53-6a160b568b02,1105732,CH_BGer_001_1C-573-2019_2020-09-29,1C_573/2019,,,  person  Person,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019, b c,,  Person  person,,,,
8b52cd7b-8367-41e5-86fd-3e499a632a68,1080022,CH_BGer_009_9C-119-2021_2021-06-17,9C_119/2021,,,  person  Person,,,, S A
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018, e c,,  person  Person,,,,
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018, e c,,  person  Person,,,,
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018, e c,,  person  Person,,,,
87e216c4-db7d-40dc-a125-69f3621aca34,998464,CH_BGer_004_4A-322-2021_2021-08-09,4A_322/2021, aa,,  person  Person,,,,
7d302739-9d66-4295-89ad-49060a0346c2,992347,CH_BGer_001_1B-131-2021_2021-04-14,1B_131/2021,,,  person  Prinz,,,,
760f9f0d-4ec1-4464-a3e9-081f6a42e2f6,1090609,CH_BGer_001_1C-90-2020_2021-09-15,1C_90/2020,, helvetia,,,,,
3c9436a3-f11b-4dfb-85b6-9cfe179c74df,1058710,CH_BGer_001_1C-230-2021_2021-07-28,1C_230/2021,,,,, Huber Meier Müller,,
3c9436a3-f11b-4dfb-85b6-9cfe179c74df,1058710,CH_BGer_001_1C-230-2021_2021-07-28,1C_230/2021,,,,, Huber Meier Müller,,
381dda7a-e8a8-45bd-a974-2876dcfc1d67,961294,CH_BGer_005_5A-21-2022_2022-04-05,5A_21/2022,,,,, Huber Meier Müller,,
381dda7a-e8a8-45bd-a974-2876dcfc1d67,961294,CH_BGer_005_5A-21-2022_2022-04-05,5A_21/2022,,,,, Huber Meier Müller,,
32b4baf9-c8d6-4dc0-a13c-39e4b1cdc267,1004989,CH_BGer_001_1B-208-2019_2019-05-29,1B_208/2019,,,,,,, Volkswagen VW Audi
81b0452c-b9b9-4915-86c2-85714fb91479,1052772,CH_BGer_009_9C-527-2020_2021-07-09,9C_527/2020,,,  Paul,, a A a A a A,,
29484e35-e335-49c7-ae1b-c53a32e096ca,1079756,CH_BGer_008_8C-16-2021_2021-02-03,8C_16/2021,,,,, Kudelski,, Bau Haus
01820d94-625c-4dd8-a707-bd06f80e31dc,1063495,CH_BGer_006_6B-1063-2020_2021-12-22,6B_1063/2020,,,,,,, Swiss
01820d94-625c-4dd8-a707-bd06f80e31dc,1063495,CH_BGer_006_6B-1063-2020_2021-12-22,6B_1063/2020,,,,,,, Swiss
01820d94-625c-4dd8-a707-bd06f80e31dc,1063495,CH_BGer_006_6B-1063-2020_2021-12-22,6B_1063/2020,,,,,,, Swiss
1f41a7ef-c1e7-43ea-8b19-44a4cedd2345,1101271,CH_BGer_005_5A-237-2020_2020-07-03,5A_237/2020,,,  person  Erst,,,, A D
3c086dd7-e753-4e7b-aef3-4833f326be41,1080822,CH_BGer_004_4F-13-2021_2021-10-12,4F_13/2021,,,  person  Hoge,,,, A R
1f41a7ef-c1e7-43ea-8b19-44a4cedd2345,1101271,CH_BGer_005_5A-237-2020_2020-07-03,5A_237/2020,,,  person  Erst,,,, A D
1f753d75-62d0-4566-b93b-743966e42eef,1114909,CH_BGer_009_9C-354-2020_2020-09-08,9C_354/2020,,,  person  Erst,,,, A B
72d42b1f-7c71-40bd-bd23-743c1db8d493,982214,CH_BGer_002_2C-307-2022_2022-04-26,2C_307/2022,,,  SA SA,,,,
160ecd84-d520-4475-b50c-751f048d9033,978806,CH_BGer_004_4A-500-2021_2022-01-31,4A_500/2021,, roche,,,,,
160ecd84-d520-4475-b50c-751f048d9033,978806,CH_BGer_004_4A-500-2021_2022-01-31,4A_500/2021,, roche,,,,,
160ecd84-d520-4475-b50c-751f048d9033,978806,CH_BGer_004_4A-500-2021_2022-01-31,4A_500/2021,, roche,,,,,
160ecd84-d520-4475-b50c-751f048d9033,978806,CH_BGer_004_4A-500-2021_2022-01-31,4A_500/2021,, roche,,,,,
3c7281a3-3148-4c23-9664-4274395db1a2,1039053,CH_BGer_008_8C-670-2019_2020-02-19,8C_670/2019,,, ursprung,,,,
3c7281a3-3148-4c23-9664-4274395db1a2,1039053,CH_BGer_008_8C-670-2019_2020-02-19,8C_670/2019,,, ursprung,,,,
3c7281a3-3148-4c23-9664-4274395db1a2,1039053,CH_BGer_008_8C-670-2019_2020-02-19,8C_670/2019,,, ursprung,,,,
1f753d75-62d0-4566-b93b-743966e42eef,1114909,CH_BGer_009_9C-354-2020_2020-09-08,9C_354/2020,,,  person  Erst,,,, A B
3c7281a3-3148-4c23-9664-4274395db1a2,1039053,CH_BGer_008_8C-670-2019_2020-02-19,8C_670/2019,,, ursprung,,,,
3c086dd7-e753-4e7b-aef3-4833f326be41,1080822,CH_BGer_004_4F-13-2021_2021-10-12,4F_13/2021,,,  person  Hoge,,,, A R
09a8b6a4-9cdf-46eb-b6c4-5a483b5f625a,996396,CH_BGer_001_1C-197-2021_2021-11-12,1C_197/2021,,,  Suisse,,,, Banca BT
018c3ab6-6aaf-485c-90f8-9876581310f2,1037587,CH_BGer_008_8D-5-2020_2020-12-21,8D_5/2020,,,,, Bernasconi Corti,,
09a8b6a4-9cdf-46eb-b6c4-5a483b5f625a,996396,CH_BGer_001_1C-197-2021_2021-11-12,1C_197/2021,,,  Suisse,,,, Banca BT
4586ca8f-cf74-47af-95db-debd5b73b1f7,1055731,CH_BGer_001_1B-202-2022_2022-05-11,1B_202/2022,,,  person  Pravata,,,,
09a8b6a4-9cdf-46eb-b6c4-5a483b5f625a,996396,CH_BGer_001_1C-197-2021_2021-11-12,1C_197/2021,,,  Suisse,,,, Banca BT
2d8488ed-1628-4a25-9b47-36e8e408218f,978891,CH_BGer_006_6B-167-2022_2022-02-07,6B_167/2022,,,,,,, de Genève
4586ca8f-cf74-47af-95db-debd5b73b1f7,1055731,CH_BGer_001_1B-202-2022_2022-05-11,1B_202/2022,,,  person  Pravata,,,,
4586ca8f-cf74-47af-95db-debd5b73b1f7,1055731,CH_BGer_001_1B-202-2022_2022-05-11,1B_202/2022,,,  person  Pravata,,,,
010aa7c4-b2bf-412f-8fc4-752101b053dc,978125,CH_BGer_004_4A-125-2022_2022-04-01,4A_125/2022, aa,,,, B C,, Roche
4586ca8f-cf74-47af-95db-debd5b73b1f7,1055731,CH_BGer_001_1B-202-2022_2022-05-11,1B_202/2022,,,  person  Pravata,,,,
914f166e-4226-463a-b282-8b53d2f01c3a,1027428,CH_BGer_008_8C-106-2021_2021-03-09,8C_106/2021,,,  person  BGB,,,, Bau
2e058e92-9928-4858-a446-3ecb0badb40c,975724,CH_BGer_002_2C-424-2021_2021-10-19,2C_424/2021,,,,,,, Coop Swiss Roche
018c3ab6-6aaf-485c-90f8-9876581310f2,1037587,CH_BGer_008_8D-5-2020_2020-12-21,8D_5/2020,,,,, Bernasconi Corti,,
55799c41-8772-48a8-8d0a-68afca1cedc4,1041615,CH_BGer_002_2C-1103-2018_2020-05-18,2C_1103/2018, e c,,  person  Urs,,,,
2d8488ed-1628-4a25-9b47-36e8e408218f,978891,CH_BGer_006_6B-167-2022_2022-02-07,6B_167/2022,,,,,,, de Genève
218500ce-b315-4568-a2ab-d5a0f41146ce,957980,CH_BGer_005_5A-78-2019_2019-07-25,5A_78/2019,,,  euro,, Me D M D M,,
039ba062-a3e9-4c08-a8ee-a3ec1644cf44,1036789,CH_BGer_001_1C-126-2019_2021-09-09,1C_126/2019,, helvetia,,,,, a B A a
039ba062-a3e9-4c08-a8ee-a3ec1644cf44,1036789,CH_BGer_001_1C-126-2019_2021-09-09,1C_126/2019,, helvetia,,,,, a B A a
039ba062-a3e9-4c08-a8ee-a3ec1644cf44,1036789,CH_BGer_001_1C-126-2019_2021-09-09,1C_126/2019,, helvetia,,,,, a B A a
018c3ab6-6aaf-485c-90f8-9876581310f2,1037587,CH_BGer_008_8D-5-2020_2020-12-21,8D_5/2020,,,,, Bernasconi Corti,,
218500ce-b315-4568-a2ab-d5a0f41146ce,957980,CH_BGer_005_5A-78-2019_2019-07-25,5A_78/2019,,,  euro,, Me D M D M,,
445a9c96-60d9-4a18-b0d2-2defea09f48e,999943,CH_BGer_004_4A-637-2020_2021-05-10,4A_637/2020, aa,,  person  Erst,,,,
0cb42e5f-0ee9-4fda-aef6-03ca190dc954,1078024,CH_BGer_004_4A-380-2021_2022-03-22,4A_380/2021,,,,, Bell Brown,,
693c63ce-b45f-48d1-8b64-0354fcbd32a7,1056904,CH_BGer_001_1C-287-2017_2021-03-16,1C_287/2017,,,  Haar,,,,
30204d69-dea5-4168-afbe-cf1f606a8a04,1111739,CH_BGer_001_1C-509-2021_2021-09-14,1C_509/2021, gmbh,,,, a A a A,,
30204d69-dea5-4168-afbe-cf1f606a8a04,1111739,CH_BGer_001_1C-509-2021_2021-09-14,1C_509/2021, gmbh,,,, a A a A,,
35cabbbc-5ced-4e4f-bbee-543cc47c29ec,951112,CH_BGer_002_2C-515-2020_2020-09-02,2C_515/2020,,,,,,, Meyer Müller
35b06049-fd56-4166-a432-b66722b24dd5,1115134,CH_BGer_002_2C-979-2021_2021-12-13,2C_979/2021,,,,, Leu Sarasin Coop,,
35b06049-fd56-4166-a432-b66722b24dd5,1115134,CH_BGer_002_2C-979-2021_2021-12-13,2C_979/2021,,,,, Leu Sarasin Coop,,
445a9c96-60d9-4a18-b0d2-2defea09f48e,999943,CH_BGer_004_4A-637-2020_2021-05-10,4A_637/2020, aa,,  person  Erst,,,,
0cb42e5f-0ee9-4fda-aef6-03ca190dc954,1078024,CH_BGer_004_4A-380-2021_2022-03-22,4A_380/2021,,,,, Bell Brown,,
0cb42e5f-0ee9-4fda-aef6-03ca190dc954,1078024,CH_BGer_004_4A-380-2021_2022-03-22,4A_380/2021,,,,, Bell Brown,,
2a7e4b0d-f18a-4768-9382-17a00d3b430b,1055801,CH_BGer_006_6B-1119-2019_2019-10-01,6B_1119/2019,,,  denys,, de Genève,,
6aa1761c-2a3a-41ba-be37-3fb882c989f8,1032224,CH_BGer_001_1C-55-2020_2020-11-26,1C_55/2020, aa,,  person  Erst,,,,
6e1c91ae-6302-499b-a75a-f5da48a68062,1038475,CH_BGer_005_5A-625-2019_2020-07-22,5A_625/2019,,,  person  SCM,,,,
445a9c96-60d9-4a18-b0d2-2defea09f48e,999943,CH_BGer_004_4A-637-2020_2021-05-10,4A_637/2020, aa,,  person  Erst,,,,
445a9c96-60d9-4a18-b0d2-2defea09f48e,999943,CH_BGer_004_4A-637-2020_2021-05-10,4A_637/2020, aa,,  person  Erst,,,,
2a7e4b0d-f18a-4768-9382-17a00d3b430b,1055801,CH_BGer_006_6B-1119-2019_2019-10-01,6B_1119/2019,,,  denys,, de Genève,,
01b18dfe-88ec-472e-be68-34523e3a6195,967955,CH_BGer_002_2C-831-2020_2021-08-23,2C_831/2020,,,,, Canonica,, Siemens
3a7b9934-e0d1-4430-9c47-16746c1bc521,1086383,CH_BGer_011_6B-691-2019_2019-08-22,6B_691/2019, b c,,,,,, Genève Paris
3a7b9934-e0d1-4430-9c47-16746c1bc521,1086383,CH_BGer_011_6B-691-2019_2019-08-22,6B_691/2019, b c,,,,,, Genève Paris
35cabbbc-5ced-4e4f-bbee-543cc47c29ec,951112,CH_BGer_002_2C-515-2020_2020-09-02,2C_515/2020,,,,,,, Meyer Müller
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
64d360b1-3ff5-4dcd-9d2e-d6fe5c161c0d,993880,CH_BGer_001_1B-70-2021_2021-11-09,1B_70/2021,,,  person  Person,,,,
6eaa1171-22fd-4b4c-bcbd-45fdd84ce039,1099187,CH_BGer_004_4A-534-2018_2019-01-17,4A_534/2018, a perez,,  ZA,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
3a77777b-84b4-4d22-88a1-33b3e319c873,1029039,CH_BGer_008_8C-533-2018_2019-01-28,8C_533/2018,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
2a83a1f7-512d-4105-9a3e-664d37e7292c,1098066,CH_BGer_001_1B-64-2020_2020-02-28,1B_64/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
647c3392-a19b-41b0-80fe-7d5cc26fe0a3,1064434,CH_BGer_004_4A-475-2021_2022-03-24,4A_475/2021,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
2a83a1f7-512d-4105-9a3e-664d37e7292c,1098066,CH_BGer_001_1B-64-2020_2020-02-28,1B_64/2020,,,  person  Person,,,,
4243f0e5-c4ae-42a7-90a6-0b9a78ff4969,1113654,CH_BGer_011_6B-925-2019_2019-10-16,6B_925/2019,,,  Pablo  Patrick,,,,
3a77777b-84b4-4d22-88a1-33b3e319c873,1029039,CH_BGer_008_8C-533-2018_2019-01-28,8C_533/2018,,,  person  Person,,,,
2a83a1f7-512d-4105-9a3e-664d37e7292c,1098066,CH_BGer_001_1B-64-2020_2020-02-28,1B_64/2020,,,  person  Person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
2ad8f204-010b-44d4-8506-3e24c10df265,1045762,CH_BGer_004_4A-344-2021_2022-01-13,4A_344/2021,,,  person  Person,,,,
2ad8f204-010b-44d4-8506-3e24c10df265,1045762,CH_BGer_004_4A-344-2021_2022-01-13,4A_344/2021,,,  person  Person,,,,
6314e7f7-2a2d-4a25-9c88-bb905ff4ebfb,1032663,CH_BGer_009_9C-455-2020_2020-10-15,9C_455/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
390b74ab-485f-4912-a7f3-b723e66549bc,959115,CH_BGer_005_5A-1035-2020_2022-01-31,5A_1035/2020,,,  person  Person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
390b74ab-485f-4912-a7f3-b723e66549bc,959115,CH_BGer_005_5A-1035-2020_2022-01-31,5A_1035/2020,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
3a77777b-84b4-4d22-88a1-33b3e319c873,1029039,CH_BGer_008_8C-533-2018_2019-01-28,8C_533/2018,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
3a77777b-84b4-4d22-88a1-33b3e319c873,1029039,CH_BGer_008_8C-533-2018_2019-01-28,8C_533/2018,,,  person  Person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
390b74ab-485f-4912-a7f3-b723e66549bc,959115,CH_BGer_005_5A-1035-2020_2022-01-31,5A_1035/2020,,,  person  Person,,,,
07b1816a-045c-4967-848b-59fb75489033,1020957,CH_BGer_002_2C-242-2020_2020-09-23,2C_242/2020,,,  person  Person,,,,
390b74ab-485f-4912-a7f3-b723e66549bc,959115,CH_BGer_005_5A-1035-2020_2022-01-31,5A_1035/2020,,,  person  Person,,,,
66a4ab6f-1cba-40e0-93c0-3419755efcb7,1018016,CH_BGer_008_8C-678-2021_2022-03-08,8C_678/2021,,,  person  Person,,,,
54a17dcd-615b-4b26-9c84-d4f81a9712ff,1050370,CH_BGer_004_4A-456-2021_2021-10-27,4A_456/2021,,,  person  Person,,,,
30346124-fb7a-43a2-8481-278f0a2e9ac9,1028370,CH_BGer_005_5A-314-2019_2020-01-20,5A_314/2019,,,  person  Person,,,,
30346124-fb7a-43a2-8481-278f0a2e9ac9,1028370,CH_BGer_005_5A-314-2019_2020-01-20,5A_314/2019,,,  person  Person,,,,
30b632ec-fe51-4f32-ad65-c9123d17fc6b,1030654,CH_BGer_006_6B-331-2021_2021-04-19,6B_331/2021,,,  denys,,,, Kiss BAS
30b632ec-fe51-4f32-ad65-c9123d17fc6b,1030654,CH_BGer_006_6B-331-2021_2021-04-19,6B_331/2021,,,  denys,,,, Kiss BAS
34b4cf0f-6b7d-4b91-883d-d178eab9183b,1093431,CH_BGer_004_4A-394-2021_2022-01-11,4A_394/2021,,,  person  Person,,,,
37a83230-e171-41c8-b8bd-be11730eb3fd,1011022,CH_BGer_002_2C-1058-2018_2019-09-26,2C_1058/2018,,,  person  Person,,,,
34b4cf0f-6b7d-4b91-883d-d178eab9183b,1093431,CH_BGer_004_4A-394-2021_2022-01-11,4A_394/2021,,,  person  Person,,,,
34b4cf0f-6b7d-4b91-883d-d178eab9183b,1093431,CH_BGer_004_4A-394-2021_2022-01-11,4A_394/2021,,,  person  Person,,,,
34b4cf0f-6b7d-4b91-883d-d178eab9183b,1093431,CH_BGer_004_4A-394-2021_2022-01-11,4A_394/2021,,,  person  Person,,,,
37a83230-e171-41c8-b8bd-be11730eb3fd,1011022,CH_BGer_002_2C-1058-2018_2019-09-26,2C_1058/2018,,,  person  Person,,,,
5c6cc34f-c46c-449d-becf-fb7e36ce969c,966905,CH_BGer_009_9C-27-2018_2019-07-19,9C_27/2018,,,  person  Person,,,,
3bca93d5-17ed-4575-9276-7c5a773b558e,1015570,CH_BGer_002_2C-735-2021_2022-03-11,2C_735/2021,,,  person  Person,,,,
3bca93d5-17ed-4575-9276-7c5a773b558e,1015570,CH_BGer_002_2C-735-2021_2022-03-11,2C_735/2021,,,  person  Person,,,,
3bca93d5-17ed-4575-9276-7c5a773b558e,1015570,CH_BGer_002_2C-735-2021_2022-03-11,2C_735/2021,,,  person  Person,,,,
3bca93d5-17ed-4575-9276-7c5a773b558e,1015570,CH_BGer_002_2C-735-2021_2022-03-11,2C_735/2021,,,  person  Person,,,,
2f92c035-21f3-428d-9b40-41c6b14c5198,1013839,CH_BGer_009_9C-324-2018_2019-05-29,9C_324/2018,,,  person  Person,,,,
2f92c035-21f3-428d-9b40-41c6b14c5198,1013839,CH_BGer_009_9C-324-2018_2019-05-29,9C_324/2018,,,  person  Person,,,,
7599ac2b-9c61-4455-8e8e-183d5269e142,974727,CH_BGer_006_6B-334-2019_2020-01-28,6B_334/2019,,,  person  Person,,,,
30346124-fb7a-43a2-8481-278f0a2e9ac9,1028370,CH_BGer_005_5A-314-2019_2020-01-20,5A_314/2019,,,  person  Person,,,,
30346124-fb7a-43a2-8481-278f0a2e9ac9,1028370,CH_BGer_005_5A-314-2019_2020-01-20,5A_314/2019,,,  person  Person,,,,
37a83230-e171-41c8-b8bd-be11730eb3fd,1011022,CH_BGer_002_2C-1058-2018_2019-09-26,2C_1058/2018,,,  person  Person,,,,
37a83230-e171-41c8-b8bd-be11730eb3fd,1011022,CH_BGer_002_2C-1058-2018_2019-09-26,2C_1058/2018,,,  person  Person,,,,
3d0dcb39-dfd6-498d-8fe1-97444b0bf2ed,997399,CH_BGer_005_5A-6-2021_2021-08-27,5A_6/2021,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
4243f0e5-c4ae-42a7-90a6-0b9a78ff4969,1113654,CH_BGer_011_6B-925-2019_2019-10-16,6B_925/2019,,,  Pablo  Patrick,,,,
7a83941e-3266-4282-8a9d-40d3c7b17d91,1059262,CH_BGer_005_5A-739-2019_2020-01-27,5A_739/2019,,,  person  Person,,,,
4243f0e5-c4ae-42a7-90a6-0b9a78ff4969,1113654,CH_BGer_011_6B-925-2019_2019-10-16,6B_925/2019,,,  Pablo  Patrick,,,,
7ab36e52-2663-45b2-b1f9-c8d674f00ce5,1048918,CH_BGer_008_8C-699-2018_2019-08-28,8C_699/2018,,,  person  Person,,,,
3d0dcb39-dfd6-498d-8fe1-97444b0bf2ed,997399,CH_BGer_005_5A-6-2021_2021-08-27,5A_6/2021,,,  person  Person,,,,
3d0dcb39-dfd6-498d-8fe1-97444b0bf2ed,997399,CH_BGer_005_5A-6-2021_2021-08-27,5A_6/2021,,,  person  Person,,,,
3d0dcb39-dfd6-498d-8fe1-97444b0bf2ed,997399,CH_BGer_005_5A-6-2021_2021-08-27,5A_6/2021,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
0a97fce7-d925-4c9f-a5da-523e85a8f052,1110557,CH_BGer_009_9C-216-2020_2020-07-08,9C_216/2020,,,  person  Person,,,,
67f1f9ef-2a9c-4936-b976-12cb4638005b,1007068,CH_BGer_009_9C-766-2020_2021-04-26,9C_766/2020,,,,, Halter Helvetia,,
3c5d1240-75e6-45da-8312-5a66c16113b7,1099979,CH_BGer_004_4A-661-2018_2019-03-04,4A_661/2018,,,  person  Person,,,,
3c5d1240-75e6-45da-8312-5a66c16113b7,1099979,CH_BGer_004_4A-661-2018_2019-03-04,4A_661/2018,,,  person  Person,,,,
3c5d1240-75e6-45da-8312-5a66c16113b7,1099979,CH_BGer_004_4A-661-2018_2019-03-04,4A_661/2018,,,  person  Person,,,,
3c5d1240-75e6-45da-8312-5a66c16113b7,1099979,CH_BGer_004_4A-661-2018_2019-03-04,4A_661/2018,,,  person  Person,,,,
3df41570-eda4-401d-8120-53124de29e4b,1047327,CH_BGer_008_8C-758-2018_2019-01-07,8C_758/2018,,,  person  Person,,,,
6c23c327-e3ad-4b11-9340-ee10b402b3dd,1065810,CH_BGer_005_5D-54-2019_2019-11-20,5D_54/2019,,,  person  Person,,,,
4243f0e5-c4ae-42a7-90a6-0b9a78ff4969,1113654,CH_BGer_011_6B-925-2019_2019-10-16,6B_925/2019,,,  Pablo  Patrick,,,,
3df41570-eda4-401d-8120-53124de29e4b,1047327,CH_BGer_008_8C-758-2018_2019-01-07,8C_758/2018,,,  person  Person,,,,
341f05b6-cf70-4536-a50a-28a9bf62210b,958173,CH_BGer_005_5A-451-2019_2020-01-28,5A_451/2019,,,  person  Person,,,,
341f05b6-cf70-4536-a50a-28a9bf62210b,958173,CH_BGer_005_5A-451-2019_2020-01-28,5A_451/2019,,,  person  Person,,,,
341f05b6-cf70-4536-a50a-28a9bf62210b,958173,CH_BGer_005_5A-451-2019_2020-01-28,5A_451/2019,,,  person  Person,,,,
341f05b6-cf70-4536-a50a-28a9bf62210b,958173,CH_BGer_005_5A-451-2019_2020-01-28,5A_451/2019,,,  person  Person,,,,
09371604-5ea1-4c9d-989d-8d9a2c5f4547,1038134,CH_BGer_002_2C-900-2018_2020-01-06,2C_900/2018,,,  Person  person,,,,
2a83a1f7-512d-4105-9a3e-664d37e7292c,1098066,CH_BGer_001_1B-64-2020_2020-02-28,1B_64/2020,,,  person  Person,,,,
4e8af4e4-c6a2-4ea3-8089-196a5caaa7cf,1055492,CH_BGer_005_5A-1007-2019_2020-06-24,5A_1007/2019,,,  person  Person,,,,
4e8af4e4-c6a2-4ea3-8089-196a5caaa7cf,1055492,CH_BGer_005_5A-1007-2019_2020-06-24,5A_1007/2019,,,  person  Person,,,,
27029e62-08f1-40a9-90cd-f5edc763c48d,951008,CH_BGer_004_4A-441-2020_2020-10-01,4A_441/2020,,,,,,, Maria Alice
27029e62-08f1-40a9-90cd-f5edc763c48d,951008,CH_BGer_004_4A-441-2020_2020-10-01,4A_441/2020,,,,,,, Maria Alice
11e8edcd-efd2-4864-a465-1a2006e90508,968117,CH_BGer_006_6B-963-2020_2021-06-24,6B_963/2020,,,  person  Person,,,,
11e8edcd-efd2-4864-a465-1a2006e90508,968117,CH_BGer_006_6B-963-2020_2021-06-24,6B_963/2020,,,  person  Person,,,,
8f78840e-2dde-4f37-a86d-74ded544351f,955460,CH_BGer_009_9C-755-2018_2019-05-09,9C_755/2018,,,  person  Person,,,,
4a093afc-0041-4ebf-ba2d-98fcf1bca21a,1092268,CH_BGer_001_1B-138-2021_2021-04-09,1B_138/2021,,,  person  Person,,,,
238b01f9-317a-41ab-8f55-034223c45f43,999230,CH_BGer_004_4A-21-2021_2021-05-25,4A_21/2021,,,  person  Person,,,,
215f3239-2b99-4b3f-a341-a1bba2c37afc,1012521,CH_BGer_001_1B-449-2020_2021-02-16,1B_449/2020,,,  person  Person,,,,
1c253f4f-ff52-467e-a482-43882fbf13f6,1018169,CH_BGer_004_4A-495-2020_2021-05-03,4A_495/2020,,,,,,, Roche Swiss SAP
4a093afc-0041-4ebf-ba2d-98fcf1bca21a,1092268,CH_BGer_001_1B-138-2021_2021-04-09,1B_138/2021,,,  person  Person,,,,
215f3239-2b99-4b3f-a341-a1bba2c37afc,1012521,CH_BGer_001_1B-449-2020_2021-02-16,1B_449/2020,,,  person  Person,,,,
215f3239-2b99-4b3f-a341-a1bba2c37afc,1012521,CH_BGer_001_1B-449-2020_2021-02-16,1B_449/2020,,,  person  Person,,,,
