page_id,file_id,file_name,file_number,legal_xlm_roberta-0b279,legal_xlm_roberta-0b561,legal_swiss_roberta-0b279,legal_swiss_roberta-0b561,bloomz-7b1,bloomz-1b1,legal_xlm_longformer-0b279,swiss_bert-0b110,mt0-13b,xlm_swiss_bert-0b110
02511bb8-938b-4087-b2d8-a9b4628581d9,1063968,CH_BGer_001_1C-4-2020_2020-06-16,1C_4/2020,,,,,,  Buss,,,, Sauna Club Spa
2b6f0f4f-eb64-4f9a-ba16-7938842df730,1033836,CH_BGer_009_9C-644-2018_2019-02-27,9C_644/2018,,,,,,,,,, Energie Wind Siemens
2b6f0f4f-eb64-4f9a-ba16-7938842df730,1033836,CH_BGer_009_9C-644-2018_2019-02-27,9C_644/2018,,,,,,,,,, Energie Wind Siemens
0e93760c-d146-4ccb-95ab-80772eb6c533,957189,CH_BGer_011_6B-205-2018_2019-03-05,6B_205/2018, ix gmbh, gmbh,,,  person,,,,,
02511bb8-938b-4087-b2d8-a9b4628581d9,1063968,CH_BGer_001_1C-4-2020_2020-06-16,1C_4/2020,,,,,,  Buss,,,, Sauna Club Spa
44db9cd5-6a7e-4060-a482-a47f8e837976,976792,CH_BGer_005_5A-592-2021_2021-08-03,5A_592/2021, gmbh, gmbh,,,  Marschall,,,,,
02511bb8-938b-4087-b2d8-a9b4628581d9,1063968,CH_BGer_001_1C-4-2020_2020-06-16,1C_4/2020,,,,,,  Buss,,,, Sauna Club Spa
0e93760c-d146-4ccb-95ab-80772eb6c533,957189,CH_BGer_011_6B-205-2018_2019-03-05,6B_205/2018, ix gmbh, gmbh,,,  person,,,,,
44db9cd5-6a7e-4060-a482-a47f8e837976,976792,CH_BGer_005_5A-592-2021_2021-08-03,5A_592/2021, gmbh, gmbh,,,  Marschall,,,,,
44db9cd5-6a7e-4060-a482-a47f8e837976,976792,CH_BGer_005_5A-592-2021_2021-08-03,5A_592/2021, gmbh, gmbh,,,  Marschall,,,,,
44db9cd5-6a7e-4060-a482-a47f8e837976,976792,CH_BGer_005_5A-592-2021_2021-08-03,5A_592/2021, gmbh, gmbh,,,  Marschall,,,,,
5180df86-6b64-4deb-9e40-1af03577b229,980301,CH_BGer_004_4A-302-2018_2019-01-17,4A_302/2018,, zurich, zurich, suisse,,,,,,
436d10b1-fbd5-44ae-8cdd-7b81fbb5b482,1033136,CH_BGer_001_1C-664-2019_2020-01-07,1C_664/2019,, b l, la a,,  Sagl,  Sagl,,,,
436d10b1-fbd5-44ae-8cdd-7b81fbb5b482,1033136,CH_BGer_001_1C-664-2019_2020-01-07,1C_664/2019,, b l, la a,,  Sagl,  Sagl,,,,
436d10b1-fbd5-44ae-8cdd-7b81fbb5b482,1033136,CH_BGer_001_1C-664-2019_2020-01-07,1C_664/2019,, b l, la a,,  Sagl,  Sagl,,,,
436d10b1-fbd5-44ae-8cdd-7b81fbb5b482,1033136,CH_BGer_001_1C-664-2019_2020-01-07,1C_664/2019,, b l, la a,,  Sagl,  Sagl,,,,
0e93760c-d146-4ccb-95ab-80772eb6c533,957189,CH_BGer_011_6B-205-2018_2019-03-05,6B_205/2018, ix gmbh, gmbh,,,  person,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0e93760c-d146-4ccb-95ab-80772eb6c533,957189,CH_BGer_011_6B-205-2018_2019-03-05,6B_205/2018, ix gmbh, gmbh,,,  person,,,,,
77e2ae62-f395-4fee-b07b-2211e8bca14a,1018477,CH_BGer_001_1C-49-2021_2021-06-25,1C_49/2021,,, a b a b,,  person,  A B,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
02160fe1-5a8b-4c96-b39f-0aca3b25dbbf,987223,CH_BGer_004_4A-301-2020_2020-08-06,4A_301/2020,, gmbh,,,  person,,, B C D M,,
02160fe1-5a8b-4c96-b39f-0aca3b25dbbf,987223,CH_BGer_004_4A-301-2020_2020-08-06,4A_301/2020,, gmbh,,,  person,,, B C D M,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
86501ec1-ad8a-44d2-aec2-af71ab264a2b,1098640,CH_BGer_004_4A-623-2019_2020-05-26,4A_623/2019, zurich,,,,  person  Erst,,,,,
02160fe1-5a8b-4c96-b39f-0aca3b25dbbf,987223,CH_BGer_004_4A-301-2020_2020-08-06,4A_301/2020,, gmbh,,,  person,,, B C D M,,
223e72a5-2cd3-4670-af65-4b25dc941333,1015710,CH_BGer_001_1B-354-2021_2021-07-15,1B_354/2021,,,,,  person,,, F M Monsieur,,
2e058e92-9928-4858-a446-3ecb0badb40c,975724,CH_BGer_002_2C-424-2021_2021-10-19,2C_424/2021,,,,,,,, Mme,, Coop Swiss Roche
28543f60-1e9a-4221-b120-3a5a304b965c,1043824,CH_BGer_009_9C-45-2020_2020-10-01,9C_45/2020,,,,,  person,,,,, Bank Russian
223e72a5-2cd3-4670-af65-4b25dc941333,1015710,CH_BGer_001_1B-354-2021_2021-07-15,1B_354/2021,,,,,  person,,, F M Monsieur,,
222745c6-069a-4465-876d-4ec352ff8584,1036582,CH_BGer_001_1B-232-2020_2020-05-19,1B_232/2020,,, c b,,,,,,, Monsieur M A M A
222745c6-069a-4465-876d-4ec352ff8584,1036582,CH_BGer_001_1B-232-2020_2020-05-19,1B_232/2020,,, c b,,,,,,, Monsieur M A M A
3df41570-eda4-401d-8120-53124de29e4b,1047327,CH_BGer_008_8C-758-2018_2019-01-07,8C_758/2018,,,,,  person  Person,,,,, Kiss
0c28cd80-f52a-4797-aa88-76857d8d1942,1091911,CH_BGer_006_6B-312-2019_2019-04-05,6B_312/2019, zurich geneve, zurich,,,,,,,,
46d0d703-2f5a-4ccf-8c62-3cc300df97ed,1103221,CH_BGer_011_6B-444-2020_2020-07-01,6B_444/2020,,,,,  person,,, C M Daniel A,,
46d0d703-2f5a-4ccf-8c62-3cc300df97ed,1103221,CH_BGer_011_6B-444-2020_2020-07-01,6B_444/2020,,,,,  person,,, C M Daniel A,,
2cb004aa-fc11-420a-9b9b-13eb2285431f,1014266,CH_BGer_005_5A-411-2019_2019-05-21,5A_411/2019, mutter, mutter,, mutter,,,,,,
2cb004aa-fc11-420a-9b9b-13eb2285431f,1014266,CH_BGer_005_5A-411-2019_2019-05-21,5A_411/2019, mutter, mutter,, mutter,,,,,,
2cb004aa-fc11-420a-9b9b-13eb2285431f,1014266,CH_BGer_005_5A-411-2019_2019-05-21,5A_411/2019, mutter, mutter,, mutter,,,,,,
2cb004aa-fc11-420a-9b9b-13eb2285431f,1014266,CH_BGer_005_5A-411-2019_2019-05-21,5A_411/2019, mutter, mutter,, mutter,,,,,,
28543f60-1e9a-4221-b120-3a5a304b965c,1043824,CH_BGer_009_9C-45-2020_2020-10-01,9C_45/2020,,,,,  person,,,,, Bank Russian
8b6a5f72-6e2e-4228-8b35-f6d92d8e0003,962791,CH_BGer_004_4A-442-2021_2022-02-08,4A_442/2021, b c,, y b,,  person  BGT,,,,,
3df41570-eda4-401d-8120-53124de29e4b,1047327,CH_BGer_008_8C-758-2018_2019-01-07,8C_758/2018,,,,,  person  Person,,,,, Kiss
69566b9d-9d44-4f52-a26f-0c9635055265,1040783,CH_BGer_002_2C-331-2021_2021-04-23,2C_331/2021,,,,,,,, Emmen Halter Theiler,,
4c3742d8-1df7-4db6-aa33-1842ae756732,1047122,CH_BGer_001_1C-406-2020_2021-03-17,1C_406/2020,,,,,  person  Prinz,  Baek,,,,
4c3742d8-1df7-4db6-aa33-1842ae756732,1047122,CH_BGer_001_1C-406-2020_2021-03-17,1C_406/2020,,,,,  person  Prinz,  Baek,,,,
4c3742d8-1df7-4db6-aa33-1842ae756732,1047122,CH_BGer_001_1C-406-2020_2021-03-17,1C_406/2020,,,,,  person  Prinz,  Baek,,,,
4c3742d8-1df7-4db6-aa33-1842ae756732,1047122,CH_BGer_001_1C-406-2020_2021-03-17,1C_406/2020,,,,,  person  Prinz,  Baek,,,,
8d8b7264-022b-4c49-b84d-67b36d2dcdc2,1039260,CH_BGer_005_5A-559-2020_2021-04-19,5A_559/2020,,,,,  person  Person,  A A,,,,
0518ff84-8665-4330-91ce-61f1f1cacb3d,982718,CH_BGer_009_9C-231-2021_2021-07-28,9C_231/2021,,,,,  person,,, Halter Huber,,
0518ff84-8665-4330-91ce-61f1f1cacb3d,982718,CH_BGer_009_9C-231-2021_2021-07-28,9C_231/2021,,,,,  person,,, Halter Huber,,
38d71ae7-09bd-4280-acb0-74c87da98250,1101340,CH_BGer_009_9C-278-2021_2021-09-08,9C_278/2021, zurich, zurich,, zurich,,,,,,
38d71ae7-09bd-4280-acb0-74c87da98250,1101340,CH_BGer_009_9C-278-2021_2021-09-08,9C_278/2021, zurich, zurich,, zurich,,,,,,
38d71ae7-09bd-4280-acb0-74c87da98250,1101340,CH_BGer_009_9C-278-2021_2021-09-08,9C_278/2021, zurich, zurich,, zurich,,,,,,
38d71ae7-09bd-4280-acb0-74c87da98250,1101340,CH_BGer_009_9C-278-2021_2021-09-08,9C_278/2021, zurich, zurich,, zurich,,,,,,
2634bf2e-ef66-44ee-a565-f318a6dc66a3,1075635,CH_BGer_001_1C-103-2019_2019-03-28,1C_103/2019,, e c e c, c b c b, c b,,,,,,
421659fa-3321-4c36-9ada-607bd832a7e8,1099005,CH_BGer_005_5A-874-2018_2019-05-01,5A_874/2018,,,,,  person,,, M A J S J M,,
78c9e02b-fca9-43c2-a559-0083b34cead9,1085039,CH_BGer_004_4A-168-2021_2021-09-06,4A_168/2021,,,,,  person  Ziff,  Ziff,,,,
2634bf2e-ef66-44ee-a565-f318a6dc66a3,1075635,CH_BGer_001_1C-103-2019_2019-03-28,1C_103/2019,, e c e c, c b c b, c b,,,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
2634bf2e-ef66-44ee-a565-f318a6dc66a3,1075635,CH_BGer_001_1C-103-2019_2019-03-28,1C_103/2019,, e c e c, c b c b, c b,,,,,,
4d7ab89f-97d5-4233-8fa8-b479d5cfc637,1007707,CH_BGer_009_9C-255-2019_2019-07-16,9C_255/2019,,,,,  person,,, Meier Fuchs,,
55c509ec-3d22-4a90-9bc5-f1a3e81b18c6,1070228,CH_BGer_009_9C-266-2019_2019-05-27,9C_266/2019,,,,,,,,,, Richter  von Müller
9159ed67-2251-4657-8190-ebb35bce75ab,1094932,CH_BGer_004_4A-24-2020_2020-05-26,4A_24/2020,,,,,  person,,, a A a A a A,,
2634bf2e-ef66-44ee-a565-f318a6dc66a3,1075635,CH_BGer_001_1C-103-2019_2019-03-28,1C_103/2019,, e c e c, c b c b, c b,,,,,,
4feee5ac-c078-45a9-82bd-9a6128c45b0a,987281,CH_BGer_006_6B-434-2019_2019-07-05,6B_434/2019,,, la a la a, la a la a,,,,,,
4feee5ac-c078-45a9-82bd-9a6128c45b0a,987281,CH_BGer_006_6B-434-2019_2019-07-05,6B_434/2019,,, la a la a, la a la a,,,,,,
4feee5ac-c078-45a9-82bd-9a6128c45b0a,987281,CH_BGer_006_6B-434-2019_2019-07-05,6B_434/2019,,, la a la a, la a la a,,,,,,
004adb30-d70b-4a23-ac9c-62ffb923cdd5,1072214,CH_BGer_006_6B-598-2021_2021-06-30,6B_598/2021,,,, ax,,,, B C B C F A,, Kiss
4d7ab89f-97d5-4233-8fa8-b479d5cfc637,1007707,CH_BGer_009_9C-255-2019_2019-07-16,9C_255/2019,,,,,  person,,, Meier Fuchs,,
0fbc43d2-8017-4c2e-8cd6-07c4a0e26f82,1101970,CH_BGer_005_5A-95-2019_2019-09-18,5A_95/2019,,,,,  person  Paul,  Paul,,,,
421659fa-3321-4c36-9ada-607bd832a7e8,1099005,CH_BGer_005_5A-874-2018_2019-05-01,5A_874/2018,,,,,  person,,, M A J S J M,,
4b47f0d5-8f0b-4a14-9f7e-20c7b01585d4,1042146,CH_BGer_004_4A-626-2018_2019-04-17,4A_626/2018,,,,,  person,,, C A C A M A,,
49bb181e-a86a-4583-a9fa-09bbfc9a5f0c,1047572,CH_BGer_009_9C-538-2020_2020-10-29,9C_538/2020,,,,,  person,,, Post Denner,,
49bb181e-a86a-4583-a9fa-09bbfc9a5f0c,1047572,CH_BGer_009_9C-538-2020_2020-10-29,9C_538/2020,,,,,  person,,, Post Denner,,
0fbc43d2-8017-4c2e-8cd6-07c4a0e26f82,1101970,CH_BGer_005_5A-95-2019_2019-09-18,5A_95/2019,,,,,  person  Paul,  Paul,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
0c9d1097-5dbf-4b5e-8a69-8ba5d8d2ed04,971647,CH_BGer_004_4A-94-2020_2020-06-12,4A_94/2020,, e c e c,,,  person,,,,, A P
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
8986aca1-22c6-4c4f-93aa-4f90a66904ea,1006360,CH_BGer_005_5A-367-2020_2020-10-19,5A_367/2020,,, c a,,  person  Person,,,,,
4963b998-b687-4bc3-908c-fdb1a04de2e1,971915,CH_BGer_011_6B-806-2018_2019-01-16,6B_806/2018,, a c b c, c a,,  person,,,,,
00c3af7c-ac99-49a3-babc-08f646951b87,1084074,CH_BGer_006_6B-448-2018_2019-01-09,6B_448/2018,,, axa,,  person,,,,, comme A
90c595c6-d8ab-4a6a-add5-2a867fb9aad3,1115967,CH_BGer_005_5A-167-2020_2020-07-15,5A_167/2020,,,,,  person  Person,  BZ,,,,
087f3f1b-dbb6-45ae-94de-149fea09851f,1074769,CH_BGer_009_9C-377-2021_2021-10-22,9C_377/2021,,,,,  person,,,,, Genève Lyon
087f3f1b-dbb6-45ae-94de-149fea09851f,1074769,CH_BGer_009_9C-377-2021_2021-10-22,9C_377/2021,,,,,  person,,,,, Genève Lyon
0c9d1097-5dbf-4b5e-8a69-8ba5d8d2ed04,971647,CH_BGer_004_4A-94-2020_2020-06-12,4A_94/2020,, e c e c,,,  person,,,,, A P
2515243a-17a1-4d04-bef2-341ed5a15aa6,1091735,CH_BGer_005_5A-927-2018_2019-05-10,5A_927/2018,,,,,  person  Person,,, S A,,
2515243a-17a1-4d04-bef2-341ed5a15aa6,1091735,CH_BGer_005_5A-927-2018_2019-05-10,5A_927/2018,,,,,  person  Person,,, S A,,
48d28c58-e028-4a9f-84dd-08b6f0f2c671,1105435,CH_BGer_004_4A-556-2020_2021-09-27,4A_556/2020, fiduciaire, generale,,,,,,,,
0cb86d59-6294-4eeb-86b8-094e26dd78d4,952402,CH_BGer_001_1B-190-2022_2022-04-20,1B_190/2022,,,,,,,,,, Kiss Johnson Miller
48d28c58-e028-4a9f-84dd-08b6f0f2c671,1105435,CH_BGer_004_4A-556-2020_2021-09-27,4A_556/2020, fiduciaire, generale,,,,,,,,
48d28c58-e028-4a9f-84dd-08b6f0f2c671,1105435,CH_BGer_004_4A-556-2020_2021-09-27,4A_556/2020, fiduciaire, generale,,,,,,,,
48d28c58-e028-4a9f-84dd-08b6f0f2c671,1105435,CH_BGer_004_4A-556-2020_2021-09-27,4A_556/2020, fiduciaire, generale,,,,,,,,
087f3f1b-dbb6-45ae-94de-149fea09851f,1074769,CH_BGer_009_9C-377-2021_2021-10-22,9C_377/2021,,,,,  person,,,,, Genève Lyon
0cb86d59-6294-4eeb-86b8-094e26dd78d4,952402,CH_BGer_001_1B-190-2022_2022-04-20,1B_190/2022,,,,,,,,,, Kiss Johnson Miller
4963b998-b687-4bc3-908c-fdb1a04de2e1,971915,CH_BGer_011_6B-806-2018_2019-01-16,6B_806/2018,, a c b c, c a,,  person,,,,,
4963b998-b687-4bc3-908c-fdb1a04de2e1,971915,CH_BGer_011_6B-806-2018_2019-01-16,6B_806/2018,, a c b c, c a,,  person,,,,,
73a82262-b0e7-4625-b4a8-ad4890116f5c,993906,CH_BGer_001_1C-113-2019_2019-05-27,1C_113/2019,,,,,  person,,,,, A B A B A a
0cb86d59-6294-4eeb-86b8-094e26dd78d4,952402,CH_BGer_001_1B-190-2022_2022-04-20,1B_190/2022,,,,,,,,,, Kiss Johnson Miller
3f31efc7-1bf3-4d50-b096-7a1489bcf8b4,987886,CH_BGer_001_1C-33-2021_2021-04-16,1C_33/2021,,,, y b,  person  Person,,,,,
85a9bf42-f911-4d2d-ba16-eef3be4638d8,961196,CH_BGer_004_4A-33-2020_2020-10-07,4A_33/2020,,, c a,,  person  Person,,,,,
3f31efc7-1bf3-4d50-b096-7a1489bcf8b4,987886,CH_BGer_001_1C-33-2021_2021-04-16,1C_33/2021,,,, y b,  person  Person,,,,,
3f31efc7-1bf3-4d50-b096-7a1489bcf8b4,987886,CH_BGer_001_1C-33-2021_2021-04-16,1C_33/2021,,,, y b,  person  Person,,,,,
724a89b0-a5fd-49d5-b04b-04b5e2d71db8,972705,CH_BGer_006_6B-146-2021_2022-02-14,6B_146/2021,,,,,  person,,,,, RC Roche RF
4f9a759f-98de-423a-9d8d-35cd8643f1c3,1084566,CH_BGer_009_9C-303-2021_2021-08-25,9C_303/2021,,,,,,,, Halter,, de Bruxelles
4963b998-b687-4bc3-908c-fdb1a04de2e1,971915,CH_BGer_011_6B-806-2018_2019-01-16,6B_806/2018,, a c b c, c a,,  person,,,,,
00c3af7c-ac99-49a3-babc-08f646951b87,1084074,CH_BGer_006_6B-448-2018_2019-01-09,6B_448/2018,,, axa,,  person,,,,, comme A
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
3f31efc7-1bf3-4d50-b096-7a1489bcf8b4,987886,CH_BGer_001_1C-33-2021_2021-04-16,1C_33/2021,,,, y b,  person  Person,,,,,
00c3af7c-ac99-49a3-babc-08f646951b87,1084074,CH_BGer_006_6B-448-2018_2019-01-09,6B_448/2018,,, axa,,  person,,,,, comme A
4feee5ac-c078-45a9-82bd-9a6128c45b0a,987281,CH_BGer_006_6B-434-2019_2019-07-05,6B_434/2019,,, la a la a, la a la a,,,,,,
0c9d1097-5dbf-4b5e-8a69-8ba5d8d2ed04,971647,CH_BGer_004_4A-94-2020_2020-06-12,4A_94/2020,, e c e c,,,  person,,,,, A P
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018,, e c,,,  person  Person,,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
33dbe1cf-1c83-4124-9533-71448cfc3e58,1084451,CH_BGer_004_4A-390-2020_2021-02-09,4A_390/2020, borger,,,,  person,, a ng,,,
82311466-dbe1-45f7-a207-34f1bcef0841,1007726,CH_BGer_008_8C-651-2020_2020-11-03,8C_651/2020,,,,,,,, Seiler Meier Rieder,,
0933c140-8589-4c59-9be7-a2ac56eebead,1010735,CH_BGer_002_2F-17-2020_2020-10-29,2F_17/2020,,,,,  person,,, a A a A a A,,
33dbe1cf-1c83-4124-9533-71448cfc3e58,1084451,CH_BGer_004_4A-390-2020_2021-02-09,4A_390/2020, borger,,,,  person,, a ng,,,
2b791ef1-5432-47ea-9541-ae3afdc2f5fd,1018644,CH_BGer_002_2C-396-2018_2019-07-23,2C_396/2018,,,,,  person,  Kurtz,,,, Post
0933c140-8589-4c59-9be7-a2ac56eebead,1010735,CH_BGer_002_2F-17-2020_2020-10-29,2F_17/2020,,,,,  person,,, a A a A a A,,
2b791ef1-5432-47ea-9541-ae3afdc2f5fd,1018644,CH_BGer_002_2C-396-2018_2019-07-23,2C_396/2018,,,,,  person,  Kurtz,,,, Post
54264463-2702-496d-a280-28fd8644aa20,956815,CH_BGer_006_6B-500-2018_2019-03-04,6B_500/2018,,,,,  la fata,,, Immobilien,,
0e74b51d-b409-4edb-9fe4-da65e739866f,1104563,CH_BGer_009_9C-193-2022_2022-04-27,9C_193/2022,,,,,,,,,, Roth Austria Zürich
0e74b51d-b409-4edb-9fe4-da65e739866f,1104563,CH_BGer_009_9C-193-2022_2022-04-27,9C_193/2022,,,,,,,,,, Roth Austria Zürich
702a90cc-a0a1-4c96-9880-a2afddcac5cc,1023864,CH_BGer_004_4A-436-2021_2022-03-22,4A_436/2021, b c b c,, y b,,  person,,,,,
27ae5edc-25c0-4e5a-a266-51a46302ad99,1062414,CH_BGer_011_6B-722-2020_2020-11-19,6B_722/2020,,,,,,  Sie  Sieger,,,, Zürich
27ae5edc-25c0-4e5a-a266-51a46302ad99,1062414,CH_BGer_011_6B-722-2020_2020-11-19,6B_722/2020,,,,,,  Sie  Sieger,,,, Zürich
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
5e725b51-8568-4c27-9f53-6a160b568b02,1105732,CH_BGer_001_1C-573-2019_2020-09-29,1C_573/2019,,, y b,,  person  Person,,,,,
0d4b2585-3080-4039-9b45-074a803cbf97,992460,CH_BGer_001_1C-276-2019_2020-01-06,1C_276/2019,, b c,,,  Person  person,,,,,
8b52cd7b-8367-41e5-86fd-3e499a632a68,1080022,CH_BGer_009_9C-119-2021_2021-06-17,9C_119/2021,,,,,  person  Person,,,,, S A
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018,, e c,,,  person  Person,,,,,
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018,, e c,,,  person  Person,,,,,
5c372733-dc1e-4ace-acfa-3b1dec569e70,984339,CH_BGer_002_2D-23-2020_2020-08-21,2D_23/2020,,, a b a b,,  person,  BZ,,,,
4b47f0d5-8f0b-4a14-9f7e-20c7b01585d4,1042146,CH_BGer_004_4A-626-2018_2019-04-17,4A_626/2018,,,,,  person,,, C A C A M A,,
27331af8-7daa-4ca6-aa8e-7ac7523a8923,1005293,CH_BGer_005_5A-14-2018_2019-03-11,5A_14/2018,, e c,,,  person  Person,,,,,
0933c140-8589-4c59-9be7-a2ac56eebead,1010735,CH_BGer_002_2F-17-2020_2020-10-29,2F_17/2020,,,,,  person,,, a A a A a A,,
255e1b2f-d1dc-40b8-a133-e5c7ccc762eb,1027965,CH_BGer_008_8C-64-2019_2019-11-27,8C_64/2019, a s,,,,  person,,, Denner,,
0d90fae9-89d8-4bd2-a738-45a3fdc9d350,1002862,CH_BGer_002_2C-257-2018_2019-11-11,2C_257/2018, volkswagen,,,,  person,,,,,
451211af-cb63-4e43-a5d5-6d825cce87cc,969301,CH_BGer_008_8C-483-2019_2019-09-16,8C_483/2019,,, c a,,  person,,, Crypto,,
3552e862-c4c8-487c-96ae-b9fcf8e7d335,1033919,CH_BGer_004_4A-109-2019_2019-09-06,4A_109/2019, a c, aa,,,  person,, b c,,,
87e216c4-db7d-40dc-a125-69f3621aca34,998464,CH_BGer_004_4A-322-2021_2021-08-09,4A_322/2021,, aa,,,  person  Person,,,,,
7d302739-9d66-4295-89ad-49060a0346c2,992347,CH_BGer_001_1B-131-2021_2021-04-14,1B_131/2021,,, c b,,  person  Prinz,,,,,
451211af-cb63-4e43-a5d5-6d825cce87cc,969301,CH_BGer_008_8C-483-2019_2019-09-16,8C_483/2019,,, c a,,  person,,, Crypto,,
168b1a42-16e7-4ecf-ab15-ca1c94275266,1081759,CH_BGer_011_6B-1111-2019_2019-11-25,6B_1111/2019,,,,,  person,,,,, Bank Swiss
43654a68-df93-4b1b-8254-d70e22cb43f3,1081559,CH_BGer_002_2C-275-2021_2021-08-05,2C_275/2021,,,,,  person,,,,, Post CH CS
48f37f39-4fda-40d3-b48a-ba0cf4c9d91a,1025660,CH_BGer_005_5A-884-2020_2020-10-29,5A_884/2020, mutter,,,,  person,,,,, P B
0d90fae9-89d8-4bd2-a738-45a3fdc9d350,1002862,CH_BGer_002_2C-257-2018_2019-11-11,2C_257/2018, volkswagen,,,,  person,,,,,
43654a68-df93-4b1b-8254-d70e22cb43f3,1081559,CH_BGer_002_2C-275-2021_2021-08-05,2C_275/2021,,,,,  person,,,,, Post CH CS
170ca56c-798a-4271-802d-0ab4d8a92cf0,1041943,CH_BGer_011_6B-1095-2019_2019-10-30,6B_1095/2019,,,,,  person,, as a,,, de la
170ca56c-798a-4271-802d-0ab4d8a92cf0,1041943,CH_BGer_011_6B-1095-2019_2019-10-30,6B_1095/2019,,,,,  person,, as a,,, de la
3552e862-c4c8-487c-96ae-b9fcf8e7d335,1033919,CH_BGer_004_4A-109-2019_2019-09-06,4A_109/2019, a c, aa,,,  person,, b c,,,
48f37f39-4fda-40d3-b48a-ba0cf4c9d91a,1025660,CH_BGer_005_5A-884-2020_2020-10-29,5A_884/2020, mutter,,,,  person,,,,, P B
3552e862-c4c8-487c-96ae-b9fcf8e7d335,1033919,CH_BGer_004_4A-109-2019_2019-09-06,4A_109/2019, a c, aa,,,  person,, b c,,,
760f9f0d-4ec1-4464-a3e9-081f6a42e2f6,1090609,CH_BGer_001_1C-90-2020_2021-09-15,1C_90/2020, concordia,,, helvetia,,,,,,
168b1a42-16e7-4ecf-ab15-ca1c94275266,1081759,CH_BGer_011_6B-1111-2019_2019-11-25,6B_1111/2019,,,,,  person,,,,, Bank Swiss
0d90fae9-89d8-4bd2-a738-45a3fdc9d350,1002862,CH_BGer_002_2C-257-2018_2019-11-11,2C_257/2018, volkswagen,,,,  person,,,,,
329c58a9-036a-4b58-b126-7abab589d8e9,969739,CH_BGer_009_9C-262-2019_2020-03-23,9C_262/2019,,,,,  person,,, Volkswagen,,
5f0795b6-497c-4a62-bf92-895d4a73e231,1006177,CH_BGer_002_2C-539-2017_2019-02-07,2C_539/2017,, c g,,,  person,,, Bühler,,
3c9436a3-f11b-4dfb-85b6-9cfe179c74df,1058710,CH_BGer_001_1C-230-2021_2021-07-28,1C_230/2021,,,,,,,, Huber Meier Müller,,
8b7ab2e8-0745-477a-a5e0-3ff97d653b50,994379,CH_BGer_008_8C-571-2020_2020-12-22,8C_571/2020,,,,,  person,,,,, Canada CAS
3c9436a3-f11b-4dfb-85b6-9cfe179c74df,1058710,CH_BGer_001_1C-230-2021_2021-07-28,1C_230/2021,,,,,,,, Huber Meier Müller,,
